project,name,statement_density,control_density,difference,match_distance
flt,dualWhittakerFn3_translate,0.6582921,0.75264156,-0.094349444,0.011913674646566608
flt,moebiusDensity_mul_torusIntegrand_eq,0.594383,0.67503583,-0.08065283,2.9169089085398676
flt,support_identity_z,0.58907586,0.6733281,-0.08425224,0.16498299865923802
flt,support_identity_y,0.56498,0.6467258,-0.0817458,0.04527352006226579
flt,valued_mul_apply_le_one,0.6892614,0.8128673,-0.12360591,0.01051548683828356
flt,isIdeleClassChar_mul,0.7210448,0.78316694,-0.062122166,0.0
flt,continuous_normSec,0.71518916,0.7621397,-0.04695052,0.0
flt,ideleNorm_zed,0.64280486,0.6809227,-0.038117826,0.0
flt,integrableOn_pow_halves,0.6629169,0.6848319,-0.021915019,0.0071323872130878594
flt,integrableOn_theta_mul_cpow_upper,0.63633287,0.6285521,0.0077807903,1.4690635934835923
flt,siegel,0.6050774,0.6285521,-0.023474693,3.4499312038212997
flt,testElt_ne_zero,0.68561536,0.8034997,-0.11788434,0.0
flt,diagUnits2_mul_upperUnipotent2,0.7030015,0.7637668,-0.060765326,0.0
flt,mem_awayFrom_iff,0.6400647,0.78357154,-0.14350682,0.017845851576503376
flt,splice_zero_zero,0.7472982,0.7962634,-0.048965216,0.0
flt,measurable_weight,0.6735381,0.7652563,-0.0917182,0.011783113171563964
flt,iotaR_snd,0.6568496,0.7284692,-0.07161957,0.0
flt,ratArchGL2_apply,0.6578115,0.6579969,-0.00018537045,0.0
flt,globalPoints_apply,0.6432623,0.75171834,-0.108456016,0.0
flt,T_unipotentGL2,0.6382804,0.7731853,-0.13490492,0.08240137525682327
flt,integrable_cond_adelicBox,0.6713317,0.6340448,0.037286878,0.01686606899609488
flt,continuous_AB,0.7223627,0.76028496,-0.037922263,0.02275590307371609
flt,continuous_βfun,0.70290303,0.7144946,-0.011591554,0.0
flt,Sshell_eq_zero,0.6106244,0.73456585,-0.12394148,0.881070836321418
flt,qC_cpow_cpow,0.7445398,0.8281129,-0.0835731,0.0
flt,coe_integers_eq,0.67482823,0.72555536,-0.05072713,0.0
flt,valued_eq_one_of_valued_sub_one_lt,0.71031433,0.7309571,-0.020642757,0.018301495772165007
flt,IsLaur.rational,0.67955047,0.73294985,-0.053399384,0.026936629117871327
flt,exists_eq_coefficientFn_of_mem_gl3CyclicSubspace,0.64257246,0.6259732,0.016599238,0.024390576488337264
flt,valued_le_one_iff_norm_le_one,0.7617168,0.7645422,-0.002825439,0.0
flt,level_zero,0.6558033,0.813574,-0.1577707,0.0
flt,isLocallyConstant_indicator_integers,0.68167573,0.73877126,-0.057095528,0.03162428719404586
flt,colPairFourier_psiLocal_lc_cs,0.594149,0.67635983,-0.08221084,0.0
flt,beta_add_beta,0.7130124,0.77977544,-0.06676304,0.0
flt,W_diagOne_mul_gM,0.5961933,0.6805229,-0.084329605,0.15936272992883296
flt,Gc_def,0.706045,0.8011998,-0.09515482,0.0
flt,octant_pp,0.5427419,0.67503583,-0.13229394,3.479150138922823
flt,term₁,0.57451046,0.67503583,-0.10052538,6.0705565488907025
flt,measurable_comp_out,0.7073724,0.71752864,-0.010156214,0.0
flt,map_mk_withDensity_eq_of_admissible,0.68486124,0.70818734,-0.023326099,0.06733740855947964
flt,integral_withDensity_eq_of_admissible,0.70716965,0.802131,-0.094961345,0.08666675065095823
flt,integrable_withDensity_iff_of_admissible,0.68429846,0.70818734,-0.023888886,0.056308083219188884
flt,rsDual_zero_right,0.67119086,0.70879304,-0.037602186,0.0
flt,rspkg_smul_right,0.70130426,0.7637151,-0.06241083,0.0
flt,exists_modulus_det_eq_zpow,0.67082894,0.78309524,-0.1122663,0.013072458332631254
flt,continuous_diagUnits2',0.7126851,0.73621976,-0.023534656,0.0
flt,tateFourier_indBall1,0.6461102,0.679316,-0.033205807,0.0
flt,integral_mul_eq_integral_whittaker_mul_whittaker,0.65975815,0.73456585,-0.0748077,2.8608486740445325
flt,det_unipotentGL2,0.6736024,0.6777448,-0.0041424036,0.0
flt,isOpen_setOf_isIntegralUnit,0.7129783,0.7059924,0.006985903,0.012993470186896979
flt,mem_cellAt_of_unipotent_mul,0.61888087,0.75887764,-0.13999677,0.007505811366756502
flt,solution,0.54260075,0.73456585,-0.1919651,4.908625774689087
flt,continuous_localMat,0.7049591,0.76685184,-0.061892748,0.0
flt,finAdeleEval_mapMatrix_adeleFin_mapMatrix,0.58724225,0.6864207,-0.09917843,0.03185854971112427
flt,countable_of_numberField,0.65525454,0.68664134,-0.031386793,0.023247932082471553
flt,weight_eq,0.66193956,0.7312485,-0.06930894,0.012183674367353117
flt,pow_mul_seq_add_two,0.72810054,0.7414063,-0.013305783,0.00945237905844758
flt,aestronglyMeasurable_of_invariant,0.70733017,0.68530434,0.022025824,0.014147503484945673
flt,placeNorm_one,0.74481755,0.7217985,0.023019075,0.0
flt,coe_dMat_unipotentGL2,0.6392137,0.70726174,-0.06804806,0.0
flt,W₀_Dg_torus,0.5869902,0.6260374,-0.03904724,0.11648406762346057
flt,locallyCompactSpace_units,0.7011978,0.69666296,0.0045348406,0.03496683178452809
flt,isSchwartzBruhat_finset_sum,0.7106463,0.74522316,-0.034576893,0.010725272973114298
flt,iUnion_shell,0.652667,0.7323182,-0.07965124,0.0
flt,integral_comp_mul_left_of_modulus_eq_one,0.7289237,0.64158463,0.08733904,0.0
flt,continuousOn_charExt_units_set,0.6276873,0.67187536,-0.044188082,0.010313750098758002
flt,det_mul_Jm,0.744102,0.7809888,-0.03688681,0.0
flt,det_archFlowMatrix,0.68061817,0.68021023,0.0004079342,0.0
flt,inertia_eq_bot,0.64984787,0.7409737,-0.091125846,0.0
flt,realComponent_det_ne_zero,0.64699733,0.7747556,-0.12775826,0.0
flt,fib_of_match,0.5980958,0.67503583,-0.07694006,0.8436220344879615
flt,eq_zero_of_rays,0.6330622,0.71226466,-0.07920247,0.017698970474475852
flt,archUnitHom_archRealUnit_of_isArchCompAt,0.6226009,0.68577015,-0.06316924,0.16176140588683535
flt,archCasimirAt_eq_of_laplaceEigenvalue_principal,0.578118,0.67503583,-0.09691781,0.17536587558725508
flt,exists_forall_whittakerCoefficient_one_diagOne_mul_eq_prod_mul,0.60379785,0.6805229,-0.076725066,2.369143023446871
flt,isArchSmoothAt_archDerivAt_E_H,0.6520418,0.6609904,-0.008948624,0.044958002084532094
flt,isArchSmoothAt_archCasimirAt_archDerivAt_Fm,0.63398206,0.68802774,-0.054045677,0.008653584206539217
flt,exp_neg_ofReal_mul_I_mul_exp,0.75698805,0.7174554,0.03953266,0.03185854971112427
flt,add_inv_smul_archT_add_add_neg_inv_smul_archT,0.707018,0.7119191,-0.004901111,0.0
flt,sheetDatum_mul_archFlowAt_E,0.6007458,0.6805229,-0.07977712,0.19628059412928942
flt,archFactor_twist_zero_principal_same_parity_ne_zero,0.6224905,0.6663841,-0.043893576,0.04135536633926934
flt,det_rotMatrix,0.6921593,0.7731853,-0.08102602,0.03258263505610382
flt,extensionEmbedding_eq_ofReal_ringEquivRealOfIsReal,0.67864406,0.6757258,0.0029182434,0.010833336631689477
flt,archRotDerivAt_reflAt,0.6233107,0.7397468,-0.116436124,0.012115033584246461
flt,isArchSmoothAt_archDerivAt_Fm_H,0.65556693,0.6609904,-0.005423486,0.007428030782597858
flt,rightConv_smul_right,0.71662694,0.6657962,0.05083072,0.0
flt,diagOne_mem_finiteAdelicGL2Subgroup_of_fst_eq_one,0.64826477,0.7409737,-0.092708945,0.021504306937577107
flt,diagOne_archUnitHom_archRealUnit_neg_one,0.6100763,0.6657565,-0.055680215,0.009796886071902442
flt,integrable_marginal,0.6529634,0.68333256,-0.030369163,0.011848034232848657
flt,solution,0.6268174,0.67503583,-0.04821843,3.4010995375642175
flt,integrableOn_term,0.68464017,0.7560734,-0.071433246,0.0
flt,unif_ne_zero,0.75552255,0.693869,0.061653554,0.4315248267653466
flt,omega0_one,0.7655853,0.88053,-0.1149447,0.05891910407169694
flt,norm_transport,0.6676533,0.6285521,0.039101243,0.19828137707600252
flt,shortExact_of_maps,0.69134474,0.68028194,0.011062801,0.05851824420039366
flt,isModuleTopology_smulFst,0.70226735,0.6969182,0.0053491592,0.012612427787850896
flt,tensorAdeleRingEquiv_tmul_apply,0.65760404,0.71298516,-0.05538112,0.09122204929287762
flt,under_smul,0.6646414,0.7596186,-0.0949772,0.0
flt,map_narrowRaySubgroup_le,0.68137175,0.76005316,-0.07868141,0.014288509535510575
flt,quotMap_comp,0.72136694,0.7411951,-0.01982814,0.0
flt,π_surjective,0.7870883,0.71442795,0.07266033,0.04726372175303577
flt,solution,0.6853394,0.74993515,-0.06459576,0.048085767440006505
flt,gR_eventuallyEq_zero,0.642924,0.72489196,-0.08196795,0.0
flt,G_eventuallyEq,0.65826625,0.7560734,-0.09780717,0.020578269699387756
flt,gsb_contDiffOn,0.70239705,0.6913175,0.01107955,0.03945822217265566
flt,g_le,0.716681,0.70127076,0.015410244,0.02704957393122682
flt,main,0.6679492,0.6285521,0.03939712,0.6980948369314431
flt,coeff_zero_of_mem_modPCusp,0.70379704,0.70272386,0.0010731816,0.016478339432875678
flt,solution,0.6317393,0.7472047,-0.1154654,0.010413641529427945
flt,coeff_thetaPS',0.7047272,0.77977544,-0.07504827,0.013482255908599602
flt,thetaPS_zero',0.68272537,0.7321596,-0.049434245,0.0
flt,serreN,0.5983455,0.7190096,-0.12066406,0.05376311961372263
flt,evF_map_Phi,0.6606585,0.72904956,-0.068391085,0.0
flt,finrank_eq,0.71217567,0.72555536,-0.013379693,0.017698970474475852
flt,_root_.AlgebraicCurve.Place.mem_of_hasValueAt,0.605641,0.7247592,-0.11911821,0.0
flt,transcendental_jBar,0.66626894,0.7477673,-0.081498384,0.0
flt,posPar_conj_iff,0.6626315,0.7608015,-0.09816998,0.02671354568249581
flt,main,0.69948614,0.7355169,-0.03603077,0.03050282027246987
flt,W_snd,0.7376004,0.7874955,-0.049895108,2.362469898546816
flt,g3L_not_mem_nonunits_of_inv_mem,0.6729089,0.6235135,0.049395382,0.027569772161409007
flt,E_hom_fst,0.69252175,0.7582741,-0.06575233,0.0
flt,hasValue_resK,0.63224655,0.6707355,-0.038488925,0.060239590925216614
flt,isClosedImmersion_pullbackMap,0.7115606,0.67602384,0.035536766,0.007639129786218125
flt,eq_maximalIdeal_or_eq_branchIdeal_or_eq_branchIdeal,0.6487154,0.67447066,-0.025755286,0.013595911085467403
flt,specializes_of_branchIdeal_le,0.6886985,0.64883494,0.039863527,0.0
flt,frame_eq_maximalIdeal_or_eq_branchIdeal_or_eq_branchIdeal,0.61073285,0.67447066,-0.06373781,0.10210275590330611
flt,le_of_map_le_map_of_flat_of_isLocalHom,0.7241389,0.68189776,0.042241156,0.04705686178717944
flt,ιL_snd,0.6590706,0.79574287,-0.13667226,0.0
flt,disjoint_range_zOf,0.72010905,0.690959,0.029150069,0.0
flt,branchEmb_injective,0.7949538,0.7378776,0.057076216,0.0
flt,sub_mem_nonunits,0.7362264,0.6672362,0.06899017,0.0
flt,mul_mem_nonunits_of_mem,0.734006,0.8257105,-0.09170449,0.020979803221866978
flt,transcendental_int_jFull,0.66956556,0.7488001,-0.07923454,0.0
flt,nonempty_invModule_iso_module,0.67394906,0.6959866,-0.022037566,0.018946490610048217
flt,proj_Q_chainPos,0.63779527,0.7312485,-0.09345323,0.024576413482219832
flt,c₆_tatePowerSeries,0.6277703,0.7588348,-0.13106447,0.0
flt,negY_shortW,0.7775294,0.7281242,0.049405217,0.0
flt,read,0.5569295,0.6805229,-0.12359339,4.162919369318932
flt,mem_Δ_iff,0.6744791,0.69916683,-0.024687707,0.0
flt,conj_mem_Γ₀,0.662175,0.7598959,-0.09772092,0.0
flt,sl_zero_coe,0.69476193,0.728699,-0.033937097,0.01755448747153908
flt,qC_prod_mem,0.6836208,0.69128215,-0.0076613426,0.0
flt,conjElemN_one,0.76662064,0.8095911,-0.04297048,0.0
flt,sl_mul_apply,0.7433382,0.8128673,-0.06952906,0.01051548683828356
flt,sl_const,0.6586959,0.704985,-0.046289146,0.028672595095986755
flt,qC_zero,0.77349174,0.88053,-0.10703826,0.0
flt,IsImgC.apply_rep,0.63011473,0.7274095,-0.09729475,0.0
flt,Good.gen,0.6154141,0.7053855,-0.08997142,0.018618408715539596
flt,solution,0.5888718,0.64612436,-0.057252586,4.239817317994835
flt,isArithmetic_conj_heckeDiagMatrix,0.63330644,0.6900571,-0.056750655,0.011718899702056541
flt,card_A,0.7135643,0.7244667,-0.010902405,0.0
flt,coe_finset_sum,0.77696264,0.7919609,-0.014998257,0.0
flt,solution,0.61479074,0.64612436,-0.031333625,1.5245967359334383
flt,exists_algebraMap_eq_zpow,0.733641,0.7902107,-0.056569695,0.019373219080360448
flt,solution,0.56997746,0.64612436,-0.0761469,3.5348383825460887
flt,rd_of_nonsingular,0.6181306,0.7726448,-0.1545142,0.0
flt,solution,0.5760153,0.64612436,-0.07010907,3.5247098373644614
flt,redQ_inv_unipotent,0.64430165,0.76608986,-0.1217882,0.0994587791381208
flt,_root_.AlgebraicCurve.RegularProlongation.semiResAutRingEquiv_residue,0.6338945,0.67557263,-0.04167813,0.0
flt,natSemi_proof,0.57748234,0.64612436,-0.06864202,5.108699073973593
flt,det_mapGL_pos,0.66201675,0.7813934,-0.11937666,0.021612370596154194
flt,qExpand_algebraMap,0.7012249,0.67894524,0.02227968,0.008038935617667008
flt,evalAt_sub,0.73745406,0.6707355,0.06671858,0.024298707951599576
flt,conjElemN_eq,0.6690387,0.83507097,-0.16603225,0.04778891720646569
flt,exists_conj_mem,0.656622,0.6663841,-0.009762108,0.061738578414741965
flt,IsImgC.congr_γ,0.6840867,0.7094277,-0.025341034,0.013829068710477892
flt,ιB_coeffEmb,0.7079709,0.7962634,-0.08829248,0.0
flt,solution,0.59839904,0.64612436,-0.04772532,0.039579266487420224
flt,liftBC_phi,0.71377134,0.74252236,-0.028751016,0.0
flt,mvPowerSeriesMapEquiv_apply,0.69812375,0.76918507,-0.07106131,0.0
flt,gauss_of_intPoly_units,0.6349653,0.64612436,-0.011159062,1.3747395631770025
flt,exists_iso_goodPt_transport,0.6310262,0.67447066,-0.043444455,3.3727928124337483
flt,closure_comap_igusaRing_perm,0.6084871,0.67447066,-0.065983534,0.811987711228075
flt,surjective_residue_small,0.64955044,0.7050368,-0.05548638,0.604268590160736
flt,exists_pow_apply_eq,0.74301517,0.7828666,-0.039851427,0.017412344312989016
flt,slash_neg_of_odd,0.73214674,0.75042886,-0.018282115,0.0
flt,isRegularLocalRing_localization_of_smooth,0.6635724,0.7197591,-0.056186736,0.20288287477593128
flt,formallyUnramified_localization_of_forall_height_one,0.6535968,0.64612436,0.0074724555,0.4733045803834068
flt,exists_mem_isUnit_of_coe_eq_coeffMap,0.6708698,0.6733281,-0.0024582744,0.19904965603143362
flt,solution,0.57779706,0.64612436,-0.06832731,3.114930627784722
flt,coeffMap_intSeriesC,0.64028525,0.71034646,-0.07006121,0.0
flt,exists_emb,0.6635832,0.71703607,-0.05345285,0.027747646579260342
flt,degeneracy_slash_conjElem,0.60524315,0.67503583,-0.06979269,0.0
flt,coe_inclHom,0.719212,0.71199876,0.007213235,0.0
flt,isIntegral_adjoin_singleton_trans,0.7448567,0.70005256,0.044804156,0.007862578314630591
flt,cover_case,0.59796584,0.61632454,-0.018358707,4.271236004955533
flt,gg_dvd_a,0.7486802,0.797563,-0.048882842,0.3005458661162815
flt,_root_.P2mC2ChartAut.mem_primCosetReps,0.5764537,0.7585856,-0.18213189,0.01928634249117927
flt,mem_KB_iff,0.64736104,0.7546457,-0.107284665,0.0
flt,chart_step,0.6442204,0.67447066,-0.030250251,1.0506765960825852
flt,smul_val,0.67793924,0.802183,-0.124243736,0.0
flt,ord_nonneg_iff,0.67794704,0.7538799,-0.07593286,0.02457641348222174
flt,heckeU_map,0.7284898,0.6812625,0.047227323,0.012253097387918034
flt,transcendental_int_jFull,0.6714142,0.8108388,-0.13942462,0.0
flt,quotToBj_comp_mk,0.733729,0.6740597,0.059669316,0.010833336631689477
flt,free_Bj,0.68550956,0.69823253,-0.012722969,0.011468895310287094
flt,not_mem_nonunits_of_inv_mem,0.69714415,0.66807055,0.029073596,0.0
flt,ρM_inclFin,0.61831367,0.6657565,-0.047442853,0.029525582003718288
flt,solution,0.5920664,0.67447066,-0.082404256,2.374559390815243
flt,subtype_comp_rhoPlace,0.68630534,0.6603212,0.025984168,0.0
flt,vcHom_apply,0.6472237,0.7396471,-0.09242338,0.0
flt,addOrderOf_vcFun,0.6420747,0.6603333,-0.018258572,0.01331529191353227
flt,residue_comp_overHom,0.72236985,0.7634533,-0.041083455,0.0
flt,core,0.5954734,0.61632454,-0.020851135,4.63774895779725
flt,kerPtOut_coe,0.66155714,0.7397963,-0.07823914,0.022055708969721453
flt,proj_tmap,0.720892,0.7175405,0.0033515096,0.0
flt,w_mul,0.64353836,0.7512723,-0.107733965,0.0
flt,kA_fst,0.68702006,0.68530303,0.001717031,0.015811929868381192
flt,crossGluingMap_mem_admissible,0.61682254,0.7646755,-0.14785296,0.0
flt,crossMap_nodeUnit_eq,0.6219624,0.7502395,-0.12827706,0.01438408556047618
flt,toFibrePt_ofFibrePt,0.6246474,0.6824842,-0.05783683,0.0
flt,torusFibre_abqFibre_eq_one,0.60466254,0.69054866,-0.08588612,0.010619343918467668
flt,zpow_base_eq_one_iff,0.75215054,0.7528124,-0.00066185,0.0
flt,HasLogVal.of_val_eq_one,0.7484666,0.7301959,0.018270731,0.0
flt,isUnit_of_evalAt_ne_zero,0.6971008,0.7410773,-0.043976486,0.0
flt,div_mem_of_admissible,0.7349747,0.6030074,0.1319673,0.01365346030130205
flt,exists_transcendental_qExpFunctionFieldC,0.5902545,0.8191968,-0.22894233,0.27658045214758537
flt,solution,0.61314857,0.64612436,-0.032975793,2.4098757071064285
flt,finite_extendScalars,0.6476272,0.7213517,-0.07372451,0.09970586781739861
flt,quotientFunc_smul_sub,0.74133986,0.7088316,0.032508254,0.01686606899609488
flt,eval_charPolyAt,0.64925784,0.7042713,-0.055013478,0.0
flt,Nice.mul,0.7367469,0.7809888,-0.044241905,0.0
flt,coeff_one_P6,0.7171444,0.7676113,-0.050466895,0.0
flt,mem_qExpFunctionFieldC_iff,0.620777,0.7653278,-0.1445508,0.0
flt,solution,0.56357104,0.6830696,-0.11949855,0.05015767382176956
flt,not_dvd_of_coprime,0.8232997,0.7381555,0.08514422,0.033340400767843774
flt,liftCls_unique,0.6682423,0.7197591,-0.05151683,0.15776766536808806
flt,liftCls_of_dvd,0.6875099,0.67503583,0.01247406,0.0
flt,solution,0.60747087,0.64612436,-0.038653493,1.2006018800211666
flt,comp_eq_of_sub_mem_extPts,0.63741046,0.7897159,-0.15230542,0.011408052078193558
flt,s9_flat_of_isFractionRing,0.6836059,0.62625444,0.05735147,0.0
flt,solution,0.59057057,0.64612436,-0.055553794,1.6707069671816663
flt,convMul_ofConv_single,0.693711,0.6469052,0.0468058,0.02811037117713122
flt,fibreRestrict₂_rfl,0.65339744,0.77906543,-0.12566799,0.0
flt,ofBase_mul,0.6665563,0.6805229,-0.01396662,0.2054118722802583
flt,hff_of_injective,0.6877742,0.70005256,-0.012278378,0.11278157056000357
flt,exists_prime_ne,0.7568052,0.72466946,0.032135725,0.041756899861748555
flt,isRational_bar,0.6620895,0.7525736,-0.09048408,0.021612370596154194
flt,prox_smul_left,0.7190615,0.72796535,-0.008903861,0.0
flt,ord_eq_zero_of_evalAt_ne_zero',0.6685146,0.65239084,0.016123772,0.0
flt,regVal_eq,0.64111745,0.6467258,-0.0056083202,0.1268707855828805
flt,evalAt_zero,0.74128443,0.79199654,-0.05071211,0.0
flt,ord_eq_neg_of_forall_le,0.6406173,0.66267216,-0.022054851,0.360673159841397
flt,lineF_apply,0.643559,0.66736573,-0.02380675,0.0063340628221992285
flt,solution,0.54893976,0.6285521,-0.079612315,3.171013673613723
flt,field_data,0.66477364,0.64395326,0.02082038,0.0
flt,smul_map_ne_zero,0.6988578,0.68518376,0.013674021,0.0
flt,nsmul_eq_pow,0.72783023,0.7844596,-0.05662936,0.0
flt,hasseExp_le_modulusExp,0.68597233,0.7821859,-0.09621358,0.0
flt,smul_eq_algebraMap_mul,0.75630033,0.75170934,0.004590988,0.0
flt,hasValue_placeOfPoint,0.64555275,0.6528854,-0.007332623,0.0
flt,coeffEmb_qExpand_jq,0.66221917,0.7409169,-0.07869774,0.016108036167594784
flt,Place_ord_one,0.66770023,0.7343575,-0.066657245,0.05585801775639347
flt,ST_cube,0.68694204,0.7997563,-0.11281425,0.0
flt,Phi_mul,0.74882627,0.7088316,0.039994657,0.01686606899609488
flt,Phi_smul,0.7579936,0.77336276,-0.015369177,0.0
flt,tPoleOrderLE_phiProd_coeff,0.6483873,0.7221943,-0.073807,0.25040148382077393
flt,isPrimitiveRoot_expRoot,0.7104237,0.7588348,-0.04841107,0.03440733840986565
flt,_root_.ModularCurve.PhiGen.TPoleOrderLE.qTwist,0.6301065,0.7744931,-0.14438659,0.021943177884457408
flt,qTwist_TS,0.7033322,0.78001666,-0.076684475,0.0
flt,qTwist_TS_one_cycle,0.70775807,0.7572645,-0.049506426,0.0
flt,sum_mul_sum_eq_cauchy_add_e15,0.692083,0.6941453,-0.0020623207,0.028558358284765453
flt,solution,0.56891805,0.6467258,-0.077807724,0.06617176785515147
flt,sum_antidiagonal_eq_sum_filter_e15,0.7060136,0.7650985,-0.059084892,0.009249101455812824
flt,_root_.AlgebraicCurve.Place.ne_zero_of_ord_pos_e15,0.6655239,0.69040364,-0.024879754,0.0
flt,solution,0.5537459,0.67503583,-0.12128991,0.7810076086738008
flt,ModularCurve.PlaceSpecialization.exists_red_pow_sq_ne,0.63993317,0.6661879,-0.026254714,0.048145580602131394
flt,sum_mul_sum_eq_cauchy_add_e15,0.68961066,0.6941453,-0.004534662,0.028558358284765453
flt,clause_strictFst,0.58903587,0.7213517,-0.13231581,0.9336559260514294
flt,not_dvd_one,0.7594454,0.797563,-0.038117588,0.6186352032734408
flt,span_triple_eq_sup_j1,0.71923894,0.74357593,-0.024336994,0.0
flt,U_mul_V_j1,0.75251573,0.8281129,-0.07559717,0.0
flt,swapBivar_coeff_coeff,0.735714,0.8183029,-0.08258891,0.015305493604304162
flt,rootMultiplicity_eq_one_of_size_eq,0.683395,0.7221943,-0.038799286,0.07635403639824988
flt,HasValue.sub,0.7229372,0.741248,-0.018310785,0.014579125492892963
flt,HasValue.sub_const,0.7119788,0.65655,0.055428803,0.0
flt,exists_zone,0.5727127,0.7050368,-0.1323241,0.9318212984273978
flt,heckeBetaBar_jN,0.5912201,0.66561145,-0.074391365,0.00835112806219569
flt,coeA_jFun,0.61531544,0.7411951,-0.12587965,0.0
flt,_root_.AlgebraicCurve.Place.mem_of_ord_nonneg_pn,0.6047991,0.65239084,-0.047591746,0.0315469634216005
flt,_root_.AlgebraicCurve.Place.isUnit_iff_ord_eq_zero_pn,0.65871954,0.6892205,-0.030500948,0.0
flt,penC_sub_mem_nonunits_of_hasValue,0.640002,0.6304825,0.009519517,0.0315469634216005
flt,penC_hasValue_pow,0.71501786,0.813574,-0.09855616,0.012762131068456016
flt,c4_fieldOver_mono,0.7245428,0.8183029,-0.09376013,0.030288004551459552
flt,c4_exists_monic_affineBaseFin,0.64653677,0.6624179,-0.015881121,0.02396027878337343
flt,c4_isIntegral_adjoin_residue₁,0.6523844,0.6624179,-0.010033488,0.029579734249937182
flt,c4_exists_hasValue_of_exists_monic,0.6320408,0.6733281,-0.041287303,0.032199295528340964
flt,HasValue.pow,0.7525018,0.7751751,-0.022673309,0.018618408715539596
flt,jQFun_mem₁_and_residue₁,0.61207217,0.7751751,-0.16310292,0.0
flt,residue₂_G,0.6424861,0.813574,-0.17108792,0.0
flt,isDiscreteValuationRing_coeffSubring,0.6443161,0.68356407,-0.03924799,0.03663483446261442
